"Time","Frequency (Hz)","Level (dBm)","Level_1 (dBm)","Level_2 (dBm)","Level_3 (dBm)","Value Count","File Info"
"2020-12-05  17:20:00,000","    75475000","-115,9","   6,4","-134,3","-108,3","20",
"2020-12-05  17:20:00,000","    75480000","-113,1","   3,6","-120,4","-106,6","20",
"2020-12-05  17:20:00,000","    75485000","-117,6","   8,6","-137,8","-105,7","20",
"2020-12-05  17:20:00,000","    75490000","-115,7","   5,6","-126,9","-105,3","20",
"2020-12-05  17:20:00,000","    75495000","-113,9","   5,7","-126,7","-102,9","20",
"2020-12-05  17:20:00,000","    75500000","-112,5","   5,1","-122,9","-105,5","20",
"2020-12-05  17:20:00,000","    75505000","-112,5","   4,5","-124,2","-106,3","20",
"2020-12-05  17:20:00,000","    75510000","-113,7","   4,3","-124,0","-107,4","20",
"2020-12-05  17:20:00,000","    75515000","-115,9","   7,6","-134,8","-106,3","20",
"2020-12-05  17:20:00,000","    75520000","-114,4","   6,6","-132,5","-107,3","20",
"2020-12-05  17:20:00,000","    75525000","-114,3","   5,2","-128,6","-106,5","20",
"2020-12-05  17:20:00,000","    75530000","-116,7","   5,9","-128,8","-108,7","20",
"2020-12-05  17:20:00,000","    75535000","-114,8","   4,3","-126,6","-107,8","20",
"2020-12-05  17:20:00,000","    75540000","-115,6","   6,4","-124,9","-106,4","20",
"2020-12-05  17:20:00,000","    75545000","-113,9","   4,2","-123,3","-107,4","20",
"2020-12-05  17:20:00,000","    75550000","-116,4","   6,2","-132,7","-108,3","20",
"2020-12-05  17:20:00,000","    75555000","-116,4","   4,0","-124,9","-109,5","20",
"2020-12-05  17:20:00,000","    75560000","-117,7","   8,4","-140,2","-107,2","20",
"2020-12-05  17:20:00,000","    75565000","-115,9","   5,8","-127,0","-108,6","20",
"2020-12-05  17:20:00,000","    75570000","-114,6","   3,9","-121,2","-107,0","20",
"2020-12-05  17:20:00,000","    75575000","-113,2","   4,8","-125,8","-107,9","20",
"2020-12-05  17:20:00,000","    75580000","-114,4","   5,6","-127,1","-106,2","20",
"2020-12-05  17:20:00,000","    75585000","-116,7","   7,9","-136,5","-106,8","20",
"2020-12-05  17:20:00,000","    75590000","-115,7","  10,0","-153,7","-106,6","20",
"2020-12-05  17:20:00,000","    75595000","-113,8","   5,7","-133,3","-107,2","20",
"2020-12-05  17:20:00,000","    75600000","-114,3","   5,1","-125,8","-106,6","20",
"2020-12-05  17:20:00,000","    75605000","-116,4","   7,1","-129,0","-105,8","20",
"2020-12-05  17:20:00,000","    75610000","-114,4","   5,4","-126,4","-106,8","20",
"2020-12-05  17:20:00,000","    75615000","-112,6","   4,2","-119,2","-105,5","20",
"2020-12-05  17:20:00,000","    75620000","-112,7","   5,2","-123,5","-103,2","20",
"2020-12-05  17:20:00,000","    75625000","-113,7","   4,8","-124,4","-106,7","20",
"2020-12-05  17:20:00,000","    75630000","-114,9","   3,9","-121,5","-107,2","20",
"2020-12-05  17:20:00,000","    75635000","-114,9","   5,0","-126,1","-107,9","20",
"2020-12-05  17:20:00,000","    75640000","-115,5","   5,8","-130,2","-109,2","20",
"2020-12-05  17:20:00,000","    75645000","-116,7","   5,0","-131,9","-106,9","20",
"2020-12-05  17:20:00,000","    75650000","-114,7","   5,0","-124,1","-106,5","20",
"2020-12-05  17:20:00,000","    75655000","-113,3","   4,3","-126,2","-106,7","20",
"2020-12-05  17:20:00,000","    75660000","-114,0","   5,5","-128,7","-108,2","20",
"2020-12-05  17:20:00,000","    75665000","-113,5","   3,6","-119,8","-106,8","20",
"2020-12-05  17:20:00,000","    75670000","-115,9","   8,8","-145,3","-107,8","20",
"2020-12-05  17:20:00,000","    75675000","-113,6","   5,8","-133,1","-106,8","20",
"2020-12-05  17:20:00,000","    75680000","-113,0","   5,3","-129,3","-105,4","20",
"2020-12-05  17:20:00,000","    75685000","-113,8","   4,7","-124,9","-106,2","20",
"2020-12-05  17:20:00,000","    75690000","-115,2","   6,2","-128,3","-106,1","20",
"2020-12-05  17:20:00,000","    75695000","-113,5","   4,8","-126,3","-107,3","20",
"2020-12-05  17:20:00,000","    75700000","-113,2","   5,1","-126,4","-106,0","20",
"2020-12-05  17:20:00,000","    75705000","-115,7","   5,5","-125,2","-104,4","20",
"2020-12-05  17:20:00,000","    75710000","-115,4","   5,3","-126,3","-104,0","20",
"2020-12-05  17:20:00,000","    75715000","-113,3","   4,7","-123,1","-106,9","20",
"2020-12-05  17:20:00,000","    75720000","-113,3","   5,0","-122,7","-105,0","20",
"2020-12-05  17:20:00,000","    75725000","-115,3","   6,3","-131,5","-106,2","20",
"2020-12-05  17:20:00,000","    75730000","-114,1","   3,7","-121,1","-108,5","20",
"2020-12-05  17:20:00,000","    75735000","-114,8","   4,6","-125,9","-107,2","20",
"2020-12-05  17:20:00,000","    75740000","-117,2","   6,4","-127,7","-107,9","20",
"2020-12-05  17:20:00,000","    75745000","-115,5","   5,4","-131,7","-107,7","20",
"2020-12-05  17:20:00,000","    75750000","-114,2","   5,6","-129,4","-106,7","20",
"2020-12-05  17:20:00,000","    75755000","-114,5","   5,7","-123,5","-105,5","20",
"2020-12-05  17:20:00,000","    75760000","-115,5","   6,0","-130,4","-107,0","20",
"2020-12-05  17:20:00,000","    75765000","-116,6","   5,9","-127,9","-107,7","20",
"2020-12-05  17:20:00,000","    75770000","-114,8","   6,5","-138,5","-108,7","20",
"2020-12-05  17:20:00,000","    75775000","-113,7","   4,5","-124,4","-104,6","20",
"2020-12-05  17:20:00,000","    75780000","-114,0","   5,3","-125,7","-105,5","20",
"2020-12-05  17:20:00,000","    75785000","-114,5","   3,6","-122,0","-109,2","20",
"2020-12-05  17:20:00,000","    75790000","-115,4","   5,3","-125,2","-107,4","20",
"2020-12-05  17:20:00,000","    75795000","-115,1","   7,4","-137,4","-106,8","20",
"2020-12-05  17:20:00,000","    75800000","-115,2","   5,7","-125,8","-107,7","20",
"2020-12-05  17:20:00,000","    75805000","-113,1","   3,8","-120,4","-106,8","20",
"2020-12-05  17:20:00,000","    75810000","-114,6","   4,4","-122,5","-107,2","20",
"2020-12-05  17:20:00,000","    75815000","-115,1","   6,0","-126,9","-105,7","20",
"2020-12-05  17:20:00,000","    75820000","-113,5","   5,4","-128,8","-107,3","20",
"2020-12-05  17:20:00,000","    75825000","-115,1","   5,8","-130,6","-105,2","20",
"2020-12-05  17:20:00,000","    75830000","-114,6","   6,5","-130,7","-106,4","20",
"2020-12-05  17:20:00,000","    75835000","-114,0","   6,7","-130,9","-107,1","20",
"2020-12-05  17:20:00,000","    75840000","-115,5","   7,3","-130,9","-107,2","20",
"2020-12-05  17:20:00,000","    75845000","-114,9","   7,0","-131,7","-106,1","20",
"2020-12-05  17:20:00,000","    75850000","-113,2","   4,0","-122,6","-107,2","20",
"2020-12-05  17:20:00,000","    75855000","-114,1","   5,0","-130,0","-106,5","20",
"2020-12-05  17:20:00,000","    75860000","-113,1","   4,4","-121,0","-106,8","20",
"2020-12-05  17:20:00,000","    75865000","-113,7","   4,6","-125,0","-106,6","20",
"2020-12-05  17:20:00,000","    75870000","-115,7","   7,7","-136,2","-106,5","20",
"2020-12-05  17:20:00,000","    75875000","-114,7","   4,3","-121,7","-106,6","20",
"2020-12-05  17:20:00,000","    75880000","-116,5","   5,6","-130,1","-108,1","20",
"2020-12-05  17:20:00,000","    75885000","-115,0","   5,2","-127,1","-109,2","20",
"2020-12-05  17:20:00,000","    75890000","-115,6","   4,3","-124,9","-109,4","20",
"2020-12-05  17:20:00,000","    75895000","-114,5","   4,5","-123,7","-107,9","20",
"2020-12-05  17:20:00,000","    75900000","-113,0","   4,0","-120,4","-106,0","20",
"2020-12-05  17:20:00,000","    75905000","-116,2","   6,8","-131,4","-106,5","20",
"2020-12-05  17:20:00,000","    75910000","-116,3","   7,3","-139,6","-107,7","20",
"2020-12-05  17:20:00,000","    75915000","-112,8","   4,0","-120,5","-106,3","20",
"2020-12-05  17:20:00,000","    75920000","-113,1","   6,2","-130,4","-106,3","20",
"2020-12-05  17:20:00,000","    75925000","-114,3","   4,9","-123,3","-104,8","20",
"2020-12-05  17:20:00,000","    75930000","-114,7","   5,3","-130,3","-105,7","20",
"2020-12-05  17:20:00,000","    75935000","-112,2","   3,9","-122,2","-106,3","20",
"2020-12-05  17:20:00,000","    75940000","-112,7","   5,1","-123,5","-106,7","20",
"2020-12-05  17:20:00,000","    75945000","-112,8","   5,5","-131,6","-105,8","20",
"2020-12-05  17:20:00,000","    75950000","-113,2","   4,2","-120,5","-105,3","20",
"2020-12-05  17:20:00,000","    75955000","-114,8","   7,3","-136,6","-106,8","20",
"2020-12-05  17:20:00,000","    75960000","-114,2","   6,1","-128,0","-105,0","20",
"2020-12-05  17:20:00,000","    75965000","-113,1","   5,1","-124,1","-106,5","20",
"2020-12-05  17:20:00,000","    75970000","-113,4","   4,7","-124,3","-106,0","20",
"2020-12-05  17:20:00,000","    75975000","-113,4","   4,6","-122,8","-106,7","20",
"2020-12-05  17:20:00,000","    75980000","-113,8","   4,3","-126,5","-108,0","20",
"2020-12-05  17:20:00,000","    75985000","-113,4","   4,8","-125,5","-107,2","20",
"2020-12-05  17:20:00,000","    75990000","-113,0","   4,0","-121,4","-105,0","20",
"2020-12-05  17:20:00,000","    75995000","-114,2","   4,8","-123,6","-106,5","20",
"2020-12-05  17:20:00,000","    76000000","-115,0","   5,8","-128,3","-107,4","20",
"2020-12-05  17:21:00,000","    74000000","-116,9","   9,6","-144,6","-108,8","18",
"2020-12-05  17:21:00,000","    74005000","-112,3","   3,6","-119,9","-105,2","18",
"2020-12-05  17:21:00,000","    74010000","-113,6","   5,7","-128,7","-106,9","18",
"2020-12-05  17:21:00,000","    74015000","-112,5","   3,7","-118,4","-104,6","18",
"2020-12-05  17:21:00,000","    74020000","-113,8","   7,2","-131,1","-105,5","18",
"2020-12-05  17:21:00,000","    74025000","-113,8","   4,7","-125,3","-106,7","18",
"2020-12-05  17:21:00,000","    74030000","-112,3","   4,4","-124,4","-107,0","18",
"2020-12-05  17:21:00,000","    74035000","-112,1","   3,1","-117,9","-107,4","18",
"2020-12-05  17:21:00,000","    74040000","-114,6","   4,8","-126,4","-107,7","18",
"2020-12-05  17:21:00,000","    74045000","-113,5","   4,0","-119,6","-107,3","18",
"2020-12-05  17:21:00,000","    74050000","-114,5","   6,4","-130,3","-106,9","18",
"2020-12-05  17:21:00,000","    74055000","-113,2","   5,7","-128,1","-105,0","18",
"2020-12-05  17:21:00,000","    74060000","-112,6","   4,4","-122,5","-106,4","18",
"2020-12-05  17:21:00,000","    74065000","-116,8","   7,3","-131,1","-106,1","18",
"2020-12-05  17:21:00,000","    74070000","-114,5","   4,6","-125,2","-107,4","18",
"2020-12-05  17:21:00,000","    74075000","-113,8","   4,7","-122,9","-106,4","18",
"2020-12-05  17:21:00,000","    74080000","-114,1","   5,6","-127,7","-104,0","18",
"2020-12-05  17:21:00,000","    74085000","-112,9","   4,7","-121,9","-104,3","18",
"2020-12-05  17:21:00,000","    74090000","-113,3","   4,0","-122,0","-106,7","18",
"2020-12-05  17:21:00,000","    74095000","-112,4","   5,0","-124,3","-106,1","18",
"2020-12-05  17:21:00,000","    74100000","-112,2","   4,6","-121,2","-106,6","18",
"2020-12-05  17:21:00,000","    74105000","-115,5","   3,3","-122,5","-110,9","18",
"2020-12-05  17:21:00,000","    74110000","-116,7","   4,2","-124,6","-110,7","18",
"2020-12-05  17:21:00,000","    74115000","-116,3","   5,7","-128,7","-107,1","18",
"2020-12-05  17:21:00,000","    74120000","-113,8","   5,0","-125,8","-106,0","18",
"2020-12-05  17:21:00,000","    74125000","-112,8","   3,9","-123,2","-107,7","18",
"2020-12-05  17:21:00,000","    74130000","-115,4","   3,9","-124,6","-110,2","18",
"2020-12-05  17:21:00,000","    74135000","-116,3","   7,0","-137,7","-106,4","18",
"2020-12-05  17:21:00,000","    74140000","-113,6","   5,4","-129,4","-107,2","18",
"2020-12-05  17:21:00,000","    74145000","-113,4","   5,5","-124,2","-105,8","18",
"2020-12-05  17:21:00,000","    74150000","-113,4","   5,2","-125,6","-107,9","18",
"2020-12-05  17:21:00,000","    74155000","-113,9","   4,7","-124,1","-107,3","18",
"2020-12-05  17:21:00,000","    74160000","-114,1","   6,7","-129,1","-106,2","18",
"2020-12-05  17:21:00,000","    74165000","-113,9","   5,3","-124,8","-106,3","18",
"2020-12-05  17:21:00,000","    74170000","-115,3","   4,6","-123,4","-106,3","18",
"2020-12-05  17:21:00,000","    74175000","-114,7","   4,7","-124,7","-108,4","18",
"2020-12-05  17:21:00,000","    74180000","-113,9","   4,6","-123,5","-106,4","18",
"2020-12-05  17:21:00,000","    74185000","-113,0","   5,3","-124,3","-104,9","18",
"2020-12-05  17:21:00,000","    74190000","-112,9","   4,8","-121,2","-106,3","18",
"2020-12-05  17:21:00,000","    74195000","-113,6","   5,6","-125,2","-105,2","18",
"2020-12-05  17:21:00,000","    74200000","-114,8","   6,1","-125,2","-104,8","18",
"2020-12-05  17:21:00,000","    74205000","-114,7","   6,7","-129,3","-107,4","18",
"2020-12-05  17:21:00,000","    74210000","-115,7","   6,7","-132,6","-108,4","18",
"2020-12-05  17:21:00,000","    74215000","-115,4","   6,5","-129,2","-105,4","18",
"2020-12-05  17:21:00,000","    74220000","-113,8","   5,3","-123,6","-105,4","18",
"2020-12-05  17:21:00,000","    74225000","-115,1","   6,8","-130,9","-105,0","18",
"2020-12-05  17:21:00,000","    74230000","-113,9","   5,4","-126,5","-107,3","18",
"2020-12-05  17:21:00,000","    74235000","-114,0","   6,0","-132,3","-107,0","18",
"2020-12-05  17:21:00,000","    74240000","-113,9","   7,4","-138,9","-105,6","18",
"2020-12-05  17:21:00,000","    74245000","-113,1","   5,4","-122,3","-106,6","18",
"2020-12-05  17:21:00,000","    74250000","-114,1","   4,4","-125,2","-107,3","18",
"2020-12-05  17:21:00,000","    74255000","-113,8","   6,3","-131,1","-106,8","18",
"2020-12-05  17:21:00,000","    74260000","-112,1","   5,4","-125,1","-103,6","18",
"2020-12-05  17:21:00,000","    74265000","-112,9","   5,7","-126,5","-105,0","18",
"2020-12-05  17:21:00,000","    74270000","-112,7","   4,6","-124,5","-105,7","18",
"2020-12-05  17:21:00,000","    74275000","-112,3","   3,7","-119,7","-107,7","18",
"2020-12-05  17:21:00,000","    74280000","-113,3","   4,9","-129,5","-107,3","18",
"2020-12-05  17:21:00,000","    74285000","-112,9","   3,7","-120,5","-107,3","18",
"2020-12-05  17:21:00,000","    74290000","-114,6","   4,1","-123,4","-109,1","18",
"2020-12-05  17:21:00,000","    74295000","-114,3","   5,4","-125,1","-107,6","18",
"2020-12-05  17:21:00,000","    74300000","-112,4","   4,2","-121,9","-107,4","18",
"2020-12-05  17:21:00,000","    74305000","-113,1","   4,7","-123,6","-106,0","18",
"2020-12-05  17:21:00,000","    74310000","-114,1","   7,6","-133,4","-105,3","18",
"2020-12-05  17:21:00,000","    74315000","-114,4","   6,6","-134,2","-104,8","18",
"2020-12-05  17:21:00,000","    74320000","-113,5","   3,6","-118,5","-107,4","18",
"2020-12-05  17:21:00,000","    74325000","-114,3","   4,2","-121,2","-107,6","18",
"2020-12-05  17:21:00,000","    74330000","-115,3","   6,4","-127,2","-106,0","18",
"2020-12-05  17:21:00,000","    74335000","-113,0","   5,9","-130,7","-106,2","18",
"2020-12-05  17:21:00,000","    74340000","-110,7","   4,0","-121,6","-106,4","18",
"2020-12-05  17:21:00,000","    74345000","-112,8","   5,8","-127,9","-106,0","18",
"2020-12-05  17:21:00,000","    74350000","-112,8","   3,8","-118,2","-106,5","18",
"2020-12-05  17:21:00,000","    74355000","-113,0","   4,6","-123,5","-105,9","18",
"2020-12-05  17:21:00,000","    74360000","-114,3","   5,5","-122,4","-104,6","18",
"2020-12-05  17:21:00,000","    74365000","-114,3","   6,5","-135,8","-107,9","18",
"2020-12-05  17:21:00,000","    74370000","-112,3","   4,5","-120,8","-104,0","18",
"2020-12-05  17:21:00,000","    74375000","-113,6","   6,8","-130,9","-105,8","18",
"2020-12-05  17:21:00,000","    74380000","-113,8","   4,4","-123,4","-106,3","18",
"2020-12-05  17:21:00,000","    74385000","-114,5","   7,7","-139,2","-105,5","18",
"2020-12-05  17:21:00,000","    74390000","-113,9","   6,9","-131,0","-105,0","18",
"2020-12-05  17:21:00,000","    74395000","-113,4","   4,5","-120,4","-105,2","18",
"2020-12-05  17:21:00,000","    74400000","-113,3","   5,1","-124,3","-106,3","18",
"2020-12-05  17:21:00,000","    74405000","-113,6","   6,4","-128,9","-108,1","18",
"2020-12-05  17:21:00,000","    74410000","-113,7","   3,0","-119,4","-108,5","18",
"2020-12-05  17:21:00,000","    74415000","-115,9","   6,8","-133,9","-106,1","18",
"2020-12-05  17:21:00,000","    74420000","-114,6","   5,1","-128,1","-105,5","18",
"2020-12-05  17:21:00,000","    74425000","-114,6","   5,5","-127,7","-106,4","18",
"2020-12-05  17:21:00,000","    74430000","-115,3","   6,2","-131,8","-108,1","18",
"2020-12-05  17:21:00,000","    74435000","-113,4","   2,9","-121,4","-108,3","18",
"2020-12-05  17:21:00,000","    74440000","-114,7","   6,1","-131,7","-107,9","18",
"2020-12-05  17:21:00,000","    74445000","-113,9","   7,5","-136,9","-106,6","18",
"2020-12-05  17:21:00,000","    74450000","-113,7","   5,6","-129,4","-107,1","18",
"2020-12-05  17:21:00,000","    74455000","-114,4","   3,5","-121,0","-105,5","18",
"2020-12-05  17:21:00,000","    74460000","-114,8","   6,1","-128,2","-105,6","18",
"2020-12-05  17:21:00,000","    74465000","-114,0","   5,8","-124,2","-105,5","18",
"2020-12-05  17:21:00,000","    74470000","-114,7","   5,9","-128,2","-104,6","18",
"2020-12-05  17:21:00,000","    74475000","-114,8","   6,0","-130,6","-104,6","18",
"2020-12-05  17:21:00,000","    74480000","-111,6","   3,0","-116,8","-105,7","18",
"2020-12-05  17:21:00,000","    74485000","-110,6","   3,0","-115,2","-104,9","18",
"2020-12-05  17:21:00,000","    74490000","-113,5","   6,5","-126,1","-103,7","18",
"2020-12-05  17:21:00,000","    74495000","-114,8","   5,2","-122,6","-107,0","18",
"2020-12-05  17:21:00,000","    74500000","-114,9","   5,3","-131,9","-109,3","18",
"2020-12-05  17:21:00,000","    74505000","-114,8","   5,5","-132,1","-106,2","18",
"2020-12-05  17:21:00,000","    74510000","-116,9","   7,4","-131,2","-107,0","18",
"2020-12-05  17:21:00,000","    74515000","-115,0","   5,9","-128,5","-107,1","18",
"2020-12-05  17:21:00,000","    74520000","-112,5","   4,4","-125,9","-107,3","18",
"2020-12-05  17:21:00,000","    74525000","-111,9","   4,4","-124,4","-106,4","18",
"2020-12-05  17:21:00,000","    74530000","-111,9","   5,1","-124,2","-105,9","18",
"2020-12-05  17:21:00,000","    74535000","-112,0","   3,0","-117,9","-106,9","18",
"2020-12-05  17:21:00,000","    74540000","-112,7","   3,0","-118,4","-107,2","18",
"2020-12-05  17:21:00,000","    74545000","-114,5","   6,3","-135,7","-107,3","18",
"2020-12-05  17:21:00,000","    74550000","-114,2","   4,7","-123,9","-107,6","18",
"2020-12-05  17:21:00,000","    74555000","-113,2","   4,9","-123,1","-107,1","18",
"2020-12-05  17:21:00,000","    74560000","-114,8","   7,2","-134,0","-106,4","18",
"2020-12-05  17:21:00,000","    74565000","-114,2","   5,8","-126,7","-107,3","18",
